airport,STAND_mvt,RUNWAY_mvt,n,mean_y,mean_pred,mean_resid,median_resid,std_resid,mae,rmse,p95_abs,sse,sse_share
EGLL,501,27R,195,1486.4871794871794,1524.549558163609,-38.06237867642953,-51.0147607794986,252.24447956445337,191.97710360449327,254.45967934160154,522.261168659356,12626197.040072981,0.0005662094193640721
LTFM,F3R,36,272,812.8713235294117,817.4852225455754,-4.613899016163733,-26.630801783319725,215.62850554212932,154.82372747598487,215.28121276118236,402.0686944366442,12606112.154475726,0.0005653087323736883
LTFM,F9R,36,262,858.0763358778626,862.9134162031785,-4.837080325315876,-30.015634466370443,219.4770615705931,159.40588447600476,219.11120977886927,444.4685161427978,12578547.229699029,0.0005640726103645756
LIRF,509,25,110,1032.5363636363636,1037.4229520098017,-4.886588373438313,-38.020127054566046,339.499684261066,207.9199287166827,337.9883072736672,581.621067794211,12565970.543909077,0.0005635086212286503
LTFM,C3,35L,101,1213.029702970297,1196.8393094283083,16.190393541988666,-44.36584412542925,353.84680537764064,249.46957914997054,352.46278057481686,770.5696473649778,12547231.180743681,0.000562668272871702
LTFM,F15,36,189,986.4338624338625,980.5978224906579,5.836039943204488,-33.605685347055214,258.0769418286758,172.45058185591614,257.45944669975046,443.49860185703665,12527934.30534397,0.0005618029234255518
LTFM,B1,35L,166,1167.6385542168675,1156.5143234224613,11.124230794406197,-14.618192806840284,275.1739638702363,192.84011925328682,274.56931737730974,559.539519125652,12514459.46747695,0.00056119865754086
EGLL,226,27L,210,991.2,1003.4274535696402,-12.22745356964022,-24.268774035285333,244.1987114074014,151.9183951002399,243.92325546457766,340.65451585804084,12494696.456851901,0.0005603124047178303
LFPG,F82,26R,129,893.5813953488372,876.3484153669634,17.232979981873836,-18.84873240076729,311.65818555162747,149.71338405596174,310.92579193682343,349.4560642058376,12471055.403808765,0.0005592522448871049
EGLL,543,27R,100,1597.22,1613.8326172811464,-16.612617281146704,-66.40099089680973,354.3761139459531,216.8902989090372,352.9909133207407,691.4280980600297,12460258.488701066,0.0005587680678213858
LTFM,A9,35L,189,1081.7354497354497,1116.5587633221605,-34.82331358671084,-38.46047292286585,254.92902857932577,180.11170556374233,256.6273887293438,514.8208907225741,12447089.54610189,0.000558177519509883
EDDM,207,26R,163,790.3312883435583,789.6219461223084,0.7093422212499138,-35.57757141769525,276.79850980783493,129.1135652323521,275.9490400549204,379.67706161142866,12412103.251278825,0.0005566085934417568
LEBL,110,24L,280,1236.4928571428572,1247.5808324369682,-11.08797529411126,-30.24486879015342,209.4111006083367,144.61609998372924,209.33068185200395,382.8861175353025,12269413.622094972,0.0005502098170062992
LFPG,F32,26R,153,954.5294117647059,937.8411679059667,16.68824385873907,-35.421671179796476,283.4424831979507,163.5300794317112,283.00714314281805,473.6461392106905,12254235.589688504,0.0005495291730334005
LEBL,270,24L,190,915.021052631579,901.6990966877048,13.321955943873917,-25.61311752635146,254.22329419506323,152.21359778565733,253.9031363458063,452.53090082214885,12248692.50278505,0.0005492805987392462
LTFM,B3L,35L,182,1063.3626373626373,1061.73653806467,1.6260992979672724,-21.37043326565555,259.874282779465,191.8972570125443,259.16446049344535,513.9124757605383,12224251.600080267,0.0005481845704351347
LTFM,G7L,36,306,804.0718954248366,802.4218915690377,1.6500038557988719,-24.269723937894696,200.02723799909197,141.42212612833737,199.70694502788095,379.1417727721794,12204156.351064932,0.0005472834187074341
EGLL,515,27R,212,1555.1650943396226,1556.5763086845957,-1.411214344973073,18.641622140989,240.38428872740815,164.44837562513803,239.82082665069692,522.6337533479438,12192974.125829807,0.0005467819627870582
LTFM,D6,36,174,1097.0114942528735,1074.0056053091046,23.00588894376919,-2.6851920169536925,264.4247394875548,185.31664303633738,264.6655855103983,605.9176238073859,12188329.754719779,0.0005465736905209773
LTFM,F19,36,194,927.3092783505155,906.6558401859056,20.65343816460987,-5.303922339285236,250.35677377169927,172.23471891437762,250.56335238176425,467.77459543878285,12179706.750016905,0.0005461870003346534
EGLL,506,27R,194,1415.4278350515465,1438.4794284747206,-23.051593423174054,-24.44246324011226,249.91770549137186,173.30410233726133,250.33633893884772,443.62705877889834,12157646.823101293,0.0005451977445539571
LTFM,A7L,35L,211,1070.004739336493,1064.6038232393892,5.400916097103855,-11.964623286688038,240.21204898328273,177.08606100659304,239.7030037150736,494.16480283153953,12123538.827896034,0.0005436682049705379
LEBL,228,24L,398,800.2412060301508,795.3647815636376,4.87642446651312,-1.684424004076618,174.02685242075543,117.58109647601296,173.87648215466476,365.79787209278857,12032746.356499618,0.0005395967056624852
LTFM,F14,36,190,1011.7157894736843,1007.1894614451107,4.52632802857358,-23.234187665291756,252.14652430159427,170.71944976382963,251.52283593316764,487.6750896861753,12020110.029214002,0.0005390300419621981
LFPG,D24,26R,117,1060.08547008547,1070.4597078839479,-10.374237798477893,-7.680810783459378,321.3149526130126,176.80100398947013,320.10701683276216,392.75279605784925,11988814.760391722,0.0005376266363340055
EGLL,218L,27R,213,1203.173708920188,1221.1386033063645,-17.96489438617673,-28.756861164241172,236.75872495946115,167.45226023055625,236.88449442291883,429.6281259129793,11952338.167674396,0.0005359908793188641
LEBL,250,24L,199,809.8793969849246,787.5959888713757,22.283408113548955,-14.559414260124868,244.24704554490376,145.43712880674852,244.6495197793174,368.73018124455285,11910824.11812187,0.0005341292224939322
LEBL,248,24L,205,769.3170731707318,759.6674330618006,9.64964010893112,-26.957861055728472,241.41002781666987,141.42138003322415,241.01375530857845,376.8624745866104,11907964.200828383,0.0005340009723086203
LEBL,UNKNOWN,24L,124,853.8790322580645,877.0821121170128,-23.203079858948474,-37.56916150834621,309.38264640284666,200.41313663329262,309.00499753978556,597.9178648878809,11840026.974565797,0.000530954394046515
EGLL,217,27L,222,1109.3513513513512,1125.190106338437,-15.83875498708574,-23.712581048315656,229.92817491667338,166.86979749492065,229.95584857810465,456.9526405990644,11739291.689551316,0.0005264370190161318
LTFM,G6L,36,289,836.0103806228374,837.3987295969243,-1.3883489740870223,-24.714835975135088,201.47149598270937,142.68258279320165,201.12741915725218,461.08123803777926,11690696.994951677,0.0005242578376105107
LTFM,B15,35L,121,1148.4297520661157,1087.1406055351388,61.28914653097676,38.136658313710086,305.6780123193971,232.22323703676398,310.52082565800015,656.5198984162448,11667205.16324646,0.0005232043694642911
LTFM,C1,36,173,1116.300578034682,1086.514999131048,29.785578903634164,-3.336105199328813,257.94354801689843,176.87119781772134,258.9159323544661,526.1803616228212,11597480.58466797,0.0005200776391410564
LTFM,G9R,36,297,852.6060606060606,839.2212889890745,13.384771616986134,-3.8150373166951113,197.39784337374513,133.95645350721188,197.51927079273977,379.252193903654,11587117.113345213,0.0005196128994366441
LTFM,F7L,36,245,859.4204081632653,870.9558230990971,-11.53541493583161,-36.00309376086602,216.9570531158899,148.80136399442875,216.82090481381664,412.8776670550153,11517769.667249124,0.000516503081249598
EGLL,513,27L,211,1596.9905213270142,1596.8979379865168,0.0925833404972657,-17.09404845717404,234.15348517926907,175.6778409300852,233.59797846094057,466.9309513914362,11513851.27915903,0.0005163273649798222
EDDF,A34,18,335,820.2268656716418,805.5987243982345,14.628141273407358,-10.27156771150544,184.03386095310248,110.45532991914096,184.34029567059181,289.74478469547523,11383750.443653606,0.0005104931206466702
EGLL,520,27L,222,1539.162162162162,1500.4281461403723,38.734016021789834,27.78209295026852,223.1576819652118,167.232466316657,225.99856994297886,491.2393511516617,11338728.502812274,0.0005084741558782994
LTFM,B1R,35L,127,1121.7007874015749,1074.1114438290758,47.58934357249914,-3.4438518594066636,295.8521094828466,203.44033012629117,298.50295769143264,695.8045450716828,11316210.00031772,0.0005074643357256499
LSZH,A57,28,330,727.4181818181818,697.7269891696033,29.691192648578593,6.107809536663069,182.83011429420966,112.93262215405606,184.95168051894206,268.7863273002023,11288350.961837666,0.0005062150244760496
LTFM,A10R,35L,202,1121.6386138613861,1135.7241199768623,-14.08550611547615,-34.256009652132434,235.95582816890715,169.88054961615813,235.79214312791478,452.4466019074603,11230782.82169272,0.0005036334377083247
LEMD,556,36L,153,956.7581699346405,928.4284371957242,28.32973273891641,-20.539455552290292,269.5510036485358,140.66597867385897,270.1581575894555,369.9631346026025,11166770.80715575,0.000500762881715236
LTFM,A8L,35L,231,1070.7445887445888,1059.7658311121934,10.978757632395432,1.5578857265004444,219.72387623582466,162.57085155700878,219.5224742883699,429.2225515397723,11131916.961785935,0.0004991998952129015
EGLL,513,27R,217,1500.1566820276498,1500.4766151936003,-0.31993316595063137,2.3000570531901303,226.81132094490238,146.48229399390746,226.2883369074501,436.4841142586119,11111791.278213702,0.0004982973786773546
LTFM,G10R,36,327,856.2140672782874,864.8007984859929,-8.586731207705487,-36.50592315039967,184.26907469465462,137.32110797554554,184.1873655823404,379.18191636909273,11093470.304333206,0.0004974757925774279
LTFM,G11R,36,300,891.02,895.4605788680382,-4.440578868038086,-26.344888303755795,192.3656481503624,138.35392620467206,192.09610317155818,360.10185197549595,11070273.856109377,0.0004964355706136459
EGLL,217,27R,206,1162.5825242718447,1209.1761235586787,-46.59359928683423,-19.394456549800623,227.44346958470717,174.35898157057605,231.62550866549338,489.2306381351566,11051977.510497,0.0004956150889442415
EGLL,323,27L,122,1550.3852459016393,1579.249811204596,-28.864565302956397,-53.46447070986915,300.33246361090573,199.33305329379786,300.48862031323677,554.7200330917532,11015796.134405814,0.0004939925706290778
LTFM,G5R,36,290,840.1931034482759,840.7070183744361,-0.5139149261603052,-12.342461336760778,195.13090220170898,150.12039531195856,194.79485699825233,405.01985128770724,11004060.530761177,0.0004934662989968178
LTFM,F9L,36,254,846.6614173228346,863.2784090547349,-16.616991731900193,-33.70976740319412,207.783272587201,147.74704203325,208.03854653119492,425.4862402153702,10993129.358074289,0.0004929761012816729
LSZH,E62,28,230,813.8652173913043,809.216953441816,4.648263949488358,-5.0779576064176695,218.9830125997099,127.35893680656989,218.55587941461664,304.24272683074224,10986334.658140182,0.0004926713996290509
EGLL,517,27L,226,1516.575221238938,1523.05610354008,-6.480882301141937,-31.598566889142603,220.32475144577324,149.31782075702438,219.9322757507479,375.2945507858752,10931666.53722008,0.0004902198613784077
EGLL,515,27L,201,1546.6069651741293,1556.3946074542546,-9.787642280125203,0.822812129897784,233.44723517722608,177.95801117089175,233.0713992690131,483.73295611776666,10918777.70860036,0.0004896418745035084
LFPG,F02,26R,149,986.4295302013422,999.6456146502946,-13.216084448952161,-37.14180615164025,271.2352579051404,165.87345959766495,270.6464137204893,484.8228167471938,10914172.707704576,0.0004894353677560612
LFPG,E44,26R,166,945.4216867469879,945.3831336057285,0.03855314125967033,-47.59150026279838,256.9122084723352,162.63197942802478,256.1372104874569,423.46880384320485,10890640.918985102,0.0004883801077767369
LTFM,F5L,36,252,806.4920634920635,828.971773292995,-22.479709800931435,-42.48772335023517,206.70459202949988,153.86841909830002,207.51524033509352,381.03959281582706,10851768.89277557,0.0004866369298966713
EGLL,307,27R,122,1527.639344262295,1585.5479299016954,-57.90858563940009,-71.1099093121353,293.71628174353634,212.49193756438603,298.18707788550387,527.4225367810948,10847695.076983258,0.0004864542436240716
LIRF,612,25,150,1163.1866666666667,1221.262218539734,-58.07555187306725,-67.36657228433188,263.0083938751144,205.44678714372367,268.4865524983889,497.57526146790156,10812754.330870524,0.0004848873601431748
LTFM,F8R,36,244,1010.1352459016393,990.7850553727168,19.350190528922546,1.0187954155444459,209.93959469484798,145.05543799104092,210.40064056607682,389.96722508440183,10801496.81035017,0.00048438252767960097
LFPG,F22,26R,170,880.7705882352941,858.3903739354823,22.38021429981188,-28.73462038996024,251.32433167441346,154.4726068989093,251.5814802701543,347.3891265340203,10759851.006536745,0.0004825149624640962
LTFM,C1,35L,107,1131.8504672897195,1195.605551392495,-63.75508410277541,-76.80652617567353,311.75691669908105,227.9014361648449,316.77870178465804,599.9509815708385,10737315.811767943,0.0004815043937627839
EGLL,522,27R,137,1566.043795620438,1568.940963603648,-2.8971679832099246,-7.921982756804482,280.869354860955,183.48897116219126,279.8574033765548,516.8317538795608,10729862.77277948,0.0004811701695411309
LFPG,E24,26R,143,1071.1608391608393,1026.7585227395778,44.40231642126149,-8.27859663554409,271.1606865162268,187.50749437369058,273.8348059921973,600.2542725262318,10722926.639108157,0.00048085912543131647
EDDF,V118,18,227,1088.8325991189427,1053.8461116253352,34.98648749360761,1.693038238429608,214.13095128502064,147.80730844517296,216.50433513601715,384.52198401692044,10640426.859120365,0.0004771595037339601
LEBL,206,24L,367,883.7438692098093,889.4059894571013,-5.662120247291994,-28.397442227304055,169.1120853394644,122.67219130166978,168.97642102548502,337.53250975740906,10478962.326567587,0.0004699187851759934
EDDF,A16,18,280,850.1107142857143,860.9702937528941,-10.859579467179856,-28.128939522222595,193.26130194009056,125.05792705565301,193.2212945916789,318.91138489072415,10453651.23143162,0.0004687837339460055
LSZH,A15,28,359,715.5181058495822,686.9543055190497,28.563800330532437,-0.4591907924464067,168.4200968574085,112.40740937433613,170.59369172456127,311.10902229112844,10447692.548581058,0.0004685165226593225
LFPG,D16,26R,106,996.0283018867924,1012.039632841788,-16.01133095499547,-50.19828895274259,314.8370455742308,165.10981914827977,313.75724904997605,423.8148505314496,10435022.801129322,0.00046794836026447243
LEBL,129,24L,145,1286.751724137931,1255.8088795887086,30.942844549222574,-7.209374164389374,267.07932415492616,159.67063167813347,267.94940673357854,376.49664032640356,10410548.26248712,0.0004668508235897458
LEMD,T25,36L,132,1011.4242424242424,989.3461044648685,22.07813795937386,-6.563691082840933,280.4582221627026,143.47063959504814,280.26482761310393,357.8755883318715,10368385.31480438,0.00046496006756476427
EGLL,522,27L,138,1499.6666666666667,1463.4428197660557,36.223846900610795,35.46288677959251,271.20430403140597,176.44711513159368,272.637043954169,450.45123346755065,10257672.16757731,0.00045999524509221344
LTFM,B10,36,114,1150.3245614035088,1127.0065607664758,23.318000637032945,-20.70115066562073,299.75763272273394,196.70483485770836,299.34957649377856,478.1261174572054,10215559.25995852,0.00045810673306480814
LTFM,D1,36,193,1124.0103626943005,1109.6282718402424,14.382090854058145,-20.76611844742456,230.12255613162063,167.3444430131051,229.97575944676336,460.7092729626525,10207548.037091305,0.00045774747763471736
LTFM,G4L,36,312,800.4134615384615,800.5681938881555,-0.15473234969396962,-20.251115432000574,181.11395077595066,136.8072020811108,180.8235373199772,349.1295872221713,10201511.314459665,0.0004574767667306126
EGLL,501,27L,198,1628.70202020202,1631.4536499084384,-2.7516297064182194,-7.6691602169778434,227.2585315469684,164.53366337411688,226.70061980517946,425.2350891614462,10175847.861970399,0.00045632591438079525
LTFM,D5,36,178,1087.9719101123596,1080.8016151659735,7.170294946386083,-4.559119259727424,239.3576629963444,175.5592899263874,238.79203982930636,452.9117149832049,10149851.614879705,0.00045516013818356417
LTFM,F1R,36,261,800.639846743295,817.0495335679868,-16.40968682469182,-42.87847079806568,196.88873765621636,151.46107715864048,197.19515020093533,417.9861062690462,10149227.015582824,0.0004551321286408571
LTFM,D13,35L,137,1234.6058394160584,1267.920698898731,-33.314859482672595,-37.86856651724463,269.7776625391374,198.98321384808966,270.847976335272,568.934841361966,10050131.801032953,0.00045068830096147246
LFPG,E30,26R,128,1017.1484375,999.5743762715422,17.574061228457893,-23.877780054743766,280.7364553655517,200.74359660195697,280.1893623423512,491.4365013864764,10048778.082536113,0.00045062759478354365
LFPG,E38,26R,133,1096.654135338346,1134.772266808417,-38.11813147007122,-34.84431091571639,273.1882188237673,169.05883679076945,274.8156718159526,456.7894011816907,10044645.912261898,0.0004504422916614515
LTFM,B18L,36,115,1127.1565217391305,1090.7173849538638,36.43913678526681,-20.572840408957973,294.51101428950966,194.38838785277656,295.4831902615818,529.4167623351749,10040686.308623645,0.000450264727120853
LTFM,D16,36,164,968.4634146341464,958.1443038824268,10.319110751719588,-17.975463813558292,247.1780731296355,163.71657988731957,246.63929370815669,436.0201689073191,9976274.356940774,0.0004473762363388135
LTFM,B16,35L,113,1098.1858407079646,1092.7339903435757,5.451850364388803,-37.807791820992975,298.27125755211847,216.02806361929348,296.9985829818346,518.8630894267147,9967521.8871336,0.00044698374041689866
LIRF,606,25,110,1207.3818181818183,1243.410987513293,-36.029169331474996,-69.33368831549501,300.01312777007064,200.45812046594594,300.8117757856725,499.35887464851453,9953649.68964627,0.0004463616553298629
EGLL,523,27R,128,1697.15625,1657.812084532171,39.34416546782917,-6.784317349811431,276.40185621839674,176.93666801279545,278.1170440853366,597.348247946468,9900683.54697793,0.00044398644062419864
LEBL,277,24L,135,990.4962962962964,986.4743772654057,4.021919030890727,-17.374243286475348,271.69404186985963,162.05563106877273,270.715774928575,379.9981810739558,9893749.157349147,0.0004436754747242609
LSZH,A11,28,364,682.510989010989,675.8002507628929,6.7107382480961935,-13.837247006797242,164.7932959122246,105.42196010173261,164.70354491809493,302.4164806039439,9874321.805925637,0.0004428042742088266
LTFM,D3,36,179,1132.3128491620112,1106.2760510205258,26.036798141485548,-18.538344581853835,233.45604730566632,175.37405288806448,234.2544812051908,447.3263933606599,9822653.991683643,0.0004404872817677201
EDDF,V106,18,253,1087.3517786561265,1062.1797600756088,25.172018580517637,1.142571539635128,195.44750926166043,127.99322902502551,196.67834737292847,349.1494575958492,9786640.198312618,0.00043887227853523544
LFPG,F90,26R,156,847.4807692307693,855.951480974488,-8.470711743718834,-22.969107849857608,251.04657993593625,149.07782910328532,250.38397669403616,404.14548312328196,9779973.182478664,0.00043857330275082044
LTFM,C2,36,192,1108.921875,1104.9466234508945,3.9752515491053395,-30.377013486247506,226.04887692712188,168.20482353791667,225.49448213799678,468.54952690980343,9762770.203139203,0.00043780185201928074
EGLL,226,27R,203,1146.3891625615763,1186.2072352234868,-39.81807266191046,-36.456077289934456,215.66475451921704,159.82525481431554,218.7867583177543,450.6218143114854,9717132.05988386,0.0004357552542581775
EDDF,A22,18,166,951.1204819277109,911.4319478308989,39.68853409681177,7.5604217061430745,239.1670160564446,142.6668324302207,241.72599737030276,428.47940707872505,9699621.995574825,0.0004349700326024422
EGLL,311,27L,168,1302.732142857143,1309.273779985083,-6.5416371279400805,-11.74550042629238,240.77985681026067,167.74221019636815,240.1512930146578,437.4940164073152,9689004.11415082,0.00043449388412662785
LEBL,238,24L,307,791.3192182410423,791.2569781700109,0.062240071031444605,-13.230681950963117,177.50512081862635,124.55022551848917,177.21579965570223,320.01131338617273,9641469.971816268,0.0004323622621468824
LTFM,B1L,35L,121,1105.5867768595042,1066.9442668903473,38.64250996915688,14.935896385137312,280.5779587759064,189.77864137785286,282.0755626283656,452.3743150973253,9627561.38688519,0.0004317385453006296
LTFM,G2R,36,282,792.0709219858156,806.6188836148275,-14.547961629011917,-42.15453948533923,184.42081429639936,134.2200959817172,184.66746714032612,354.55581660494283,9616784.704446606,0.0004312552755491078
EDDF,V153,18,212,584.2358490566038,561.6792062759597,22.556642780644022,-22.60146125966429,212.24474847813806,125.49525637169667,212.9416483700867,397.65110478328364,9612958.869440766,0.00043108370973159643
EHAM,B23,24,143,602.9020979020979,609.5403332561997,-6.638235354101844,-10.973273197524122,260.0428328010331,134.70027202054595,259.2170095086459,362.39837978906985,9608664.496660575,0.00043089113279725207
EGLL,309,27L,161,1220.0062111801242,1229.2495017379326,-9.243290557808356,-37.031147578779155,244.63664663176365,173.00006102916976,244.0508271787989,412.4753702721646,9589289.80571161,0.00043002229378913626
LEBL,285,24L,112,922.0625,923.1484054607478,-1.085905460747743,-51.24264817632326,293.8828437740944,156.99540687776977,292.5699403613683,437.8994581902245,9586883.040342117,0.0004299143647572923
LEBL,125,24L,131,1269.442748091603,1243.5642367197288,25.87851137187456,-33.21862114109513,270.24407164874117,170.97268540132362,270.45158626061516,405.52491503884073,9581871.926925668,0.00042968964629227157
LFPG,D14,26R,109,1037.8073394495414,1039.094731550872,-1.287392101330689,-27.076661247820994,297.7940902762159,171.92613309090422,296.42771039201466,475.60033878035557,9577763.236219479,0.0004295053960883729
LTFM,F13L,36,194,873.5515463917526,864.3145427304629,9.237003661289592,-16.67235249696506,222.10910166660233,155.51018693255375,221.72840207045195,430.4469470676897,9537715.951234905,0.0004277095148815252
LTFM,B2,36,168,1166.6845238095239,1150.1675984945498,16.516925314974156,8.459937696186387,238.38017226706393,173.0315326208402,238.24288167793992,469.2679133827889,9535624.672595091,0.00042761573354256627
EDDF,B41,18,259,1051.5405405405406,1052.2135041422223,-0.6729636016816953,-27.810903431683187,192.23683168365864,137.46398219916122,191.8665393970464,337.48220725189066,9534507.155511377,0.00042756561958528437
EGLL,525,27L,100,1478.53,1465.4698523607233,13.060147639276682,0.7172008154294645,309.96535299294027,163.66385346841176,308.6880339628302,408.54509957596196,9528830.231183741,0.00042731104348314345
EHAM,G04,24,120,942.0583333333333,908.6490035271696,33.409329806163676,10.83531267453202,279.6092350380294,155.69633609670265,280.43893560035673,499.86605026250527,9437519.592079323,0.0004232163074525725
LTFM,B10,35L,126,1224.4920634920634,1248.7921894201927,-24.300125928129194,-72.48330940412245,273.51474151970257,216.91422427235378,273.50882490201195,523.2339827843925,9425691.739709208,0.0004226858990167187
LTFM,F16,36,187,931.7700534759358,929.6218933964799,2.1481600794560123,-20.168005092821545,224.9827012543235,158.20015153486517,224.39061958264395,483.26127026637,9415665.07929969,0.00042223626326728323
LSZH,A04,28,308,793.6948051948052,791.5701701997409,2.1246349950642966,-17.308352359485184,174.3838686952604,109.15494891455516,174.11351134673873,283.0609401318827,9337178.568715202,0.0004187166126991103
EDDF,V116,18,219,1081.041095890411,1065.7678027148681,15.273293175542774,1.1866893385265485,206.25891380167042,127.96688572215113,206.35346840432004,298.3744572241919,9325404.109025903,0.00041818859860564704
EGLL,506,27L,191,1473.8586387434555,1489.0335378956588,-15.174899152202991,-9.076570368070861,220.9524478951444,160.74557592221777,220.89513300083405,438.3450165932941,9319780.018640127,0.00041793639178979623
EDDM,302,26L,213,848.6713615023474,831.3867252925496,17.28463620979784,-15.982518647638244,208.7566170109808,143.71229775413968,208.98202320806564,428.7721827585526,9302452.523141071,0.0004171593572532358
EDDM,301,26L,199,858.3718592964824,838.3910322137225,19.980827082759767,-23.284657207116993,215.74818359463245,139.75428266987498,216.13099327041522,393.5654873844069,9295808.644159198,0.000416861419018254
LSZH,103,28,100,450.2,520.2657256285008,-70.06572562850084,-72.2511447559805,298.09356124449806,229.83902381539622,304.76282491590314,574.9740792714234,9288037.945072144,0.0004165129496411194
EDDF,V110,18,253,1061.090909090909,1065.8075090832226,-4.716599992313351,-13.991067296975757,191.65822909270372,131.4648319901363,191.33722548986213,340.29326593324106,9262313.266114064,0.0004153593516503741
EGLL,216,27R,232,1142.8879310344828,1187.1528049569215,-44.2648739224387,-35.12166544721629,194.92706984159477,157.8051961135802,199.47973163586224,395.72596826959233,9231781.893375624,0.00041399020219264315
EDDF,V95,18,180,1190.3111111111111,1172.7204476437894,17.590663467321953,-4.689966015719392,226.37789920772673,144.96274007668592,226.43250516454688,377.9886724355632,9228902.29111666,0.0004138610692543663
EDDF,F213,18,104,899.7115384615385,835.3293248898549,64.3822135716835,-2.3154847636943146,292.0949466709434,157.91917435833705,297.73167095975566,432.6328174089632,9218991.380818775,0.00041341662420513056
EDDM,255,26L,110,725.7,705.7112976015527,19.98870239844736,-21.816831274715327,290.0622166676281,155.51971048740137,289.43179545526084,531.7975356229902,9214784.064250153,0.00041322795122118776
EGLL,328,27R,119,1277.9579831932774,1282.2168005024796,-4.2588173092021595,-7.797149895043049,278.86587623371463,170.50398437180803,277.724354652891,439.85085762967526,9178567.242916409,0.00041160384339889507
LTFM,F13R,36,207,861.072463768116,862.7457757040773,-1.673311935961311,-14.587575310547777,211.0273656089604,156.31716696278812,210.52367069183245,380.75023624084133,9174284.695763566,0.0004114117967732076
LSZH,B45,28,229,827.7336244541485,802.2907997723287,25.44282468181988,0.2520969288963215,198.21416926653816,131.933660950082,199.410699725776,332.41031683580496,9106099.620813305,0.0004083541039798549
EGLL,225,27R,203,1124.6699507389162,1162.8638749864951,-38.19392424757891,-27.66743578092155,208.67718934755933,132.93233288787454,211.63750153009238,346.1567225994152,9092457.70694167,0.0004077423457356458
EDDF,E5,18,126,1312.5555555555557,1293.3657242623924,19.189831293163284,-15.125189656781345,268.2324479516028,168.24194586808005,267.85420429424846,433.25814088542796,9039980.21952123,0.0004053890442951797
LTFM,D10,36,140,1049.3357142857142,1044.9466427227126,4.389071563001842,-17.23193814157247,253.01198279375316,184.03494865889598,252.1449522264694,530.7748334498431,8900790.770660395,0.0003991472300124649
EDDM,115,26L,240,924.2333333333333,917.5431589488846,6.6901743844487935,3.05734361028982,192.38659543487546,131.42417318152326,192.10190358475762,391.94936451055383,8856753.926613003,0.00039717244094339177
LIRF,609,25,105,1280.4666666666667,1314.7238425916485,-34.25717592498193,-65.20979991567071,289.1103260761717,214.81545681798636,289.7624703378336,641.6632583328054,8816040.367709806,0.0003953466813363097
EGLL,218L,27L,207,1064.743961352657,1115.7632210449585,-51.01925969230152,-43.346351400402,200.31174711763686,155.33698136744724,206.23753610462558,369.94713220489234,8804521.708790895,0.0003948301383774417
EGLL,221R,27R,211,1144.9194312796208,1189.2002411716517,-44.280809892030646,-52.22271933545517,199.0522869714655,157.11935244391933,203.45717477946837,355.88981406626044,8734307.435510304,0.0003916814481757051
LTFM,B8L,36,148,1132.3175675675675,1113.042368171245,19.275199396322467,-8.362484692947248,242.1254547437508,181.95616523171228,242.0746910907267,517.4975592956408,8672823.097867273,0.00038892424337315406
EDDM,317,26L,136,803.1911764705883,754.4984371999805,48.692739270607916,12.911462927310367,248.62487266089119,137.04012312532734,252.44958516657988,453.761778178271,8667387.854905844,0.0003886805052347798
LTFM,C3,36,180,1121.5833333333333,1121.101733476538,0.4815998567955426,-12.777562214102772,219.89646585655873,168.21227989271262,219.2853204609188,399.0720860185389,8655489.318536613,0.00038814692704433005
LSZH,A13,28,361,690.6842105263158,666.7669115906524,23.917298935663418,-2.2811767961145506,153.13816930929414,106.43238910701002,154.78492833918676,315.41968793650676,8648973.028789151,0.0003878547104233944
EDDF,V107,18,253,1143.4150197628458,1135.5620366287046,7.852983134141012,-20.818832480809647,184.94352863404123,135.83815865581573,184.74464544839032,360.3665064030898,8635037.757528417,0.0003872297968548686
EDDF,A1,18,276,660.0905797101449,646.2560553129287,13.83452439721625,-5.3498757788271405,176.58951252436572,119.91406651459806,176.8113825906682,340.77250166668955,8628385.143760126,0.00038693146691695917
EDDF,V111,18,218,1119.1559633027523,1125.4632667138235,-6.307303411071179,-23.60134409543059,199.1623086018819,142.86861880024637,198.80506742768083,370.26049017586075,8616113.154013589,0.0003863811415761796
LSZH,A09,28,170,720.9882352941177,604.8876840584626,116.10055123565516,78.00430349788061,193.3695161796999,148.27663070633767,225.0581173781752,531.4828313896455,8610696.553627444,0.0003861382394458047
LFPG,F34,26R,171,888.3684210526316,893.0404329243132,-4.672011871681645,-4.259668890657508,224.71977201415186,149.69547316851686,224.11043701774383,447.03830958904837,8588558.444628587,0.00038514547766628563
EDDF,A13,18,263,874.3498098859316,901.4346741240231,-27.084864238091505,-45.11008343756009,178.83696428250045,122.07959843997465,180.5398642768875,323.5510904135945,8572391.00198976,0.00038442046456217525
LSZH,A07,28,175,685.6742857142857,581.3289748455404,104.34531086874527,68.40173650681152,195.72262688490926,141.2364598221572,221.30610351088126,479.7722338720268,8570868.503954556,0.00038435218963142934
EDDF,V114,18,224,1072.9910714285713,1049.3697056393387,23.62136578923295,-0.8718951633959477,194.5401200361249,132.14286225739428,195.53739412411295,347.1974251642353,8564611.440190107,0.0003840715977453889
EDDF,A11,25C,163,725.4049079754601,726.7104456221092,-1.3055376466490496,-23.68964764686382,229.92421576592608,117.63531940726864,229.22155959072717,268.1386958692711,8564431.311136462,0.0003840635200346933
