airport,STAND_mvt,n,mean_y,mean_pred,mean_resid,median_resid,std_resid,mae,rmse,p95_abs,sse,sse_share
LIRF,228,139,995.9640287769785,953.2655564879045,42.69847228907375,41.57463400497841,349.14531316862866,259.3138023723323,350.49766504554435,651.4272448159874,17075957.235130627,0.0007657545498856838
LTFM,G11L,431,1007.5150812064966,995.8567920770482,11.658289129448285,-4.043167951741111,198.7645302091359,139.59375597940843,198.87581506127628,371.87693838736936,17046735.210819684,0.000764444116873651
LTFM,F16,294,1034.7891156462586,1035.372566681255,-0.5834510349964117,-24.82122226808451,241.1003705927987,172.83915716178748,240.69069384982768,511.4633849800961,17032010.971137974,0.000763783822790302
LTFM,B1R,185,1206.908108108108,1171.2612080110218,35.646900097086416,-2.2067303241499303,302.0207521750909,208.7972023576169,303.3054135371961,724.4849216109599,17018922.167979367,0.0007631968682533908
LSZH,B39,448,849.3705357142857,836.5806055031137,12.78993021117192,-14.767393388207097,194.321768143988,122.52934444056407,194.52568996289565,299.0793689322708,16952429.33688219,0.0007602150624754581
LEBL,202,444,898.990990990991,914.2859115406059,-15.294920549614803,-37.79288321657765,195.01865133617625,129.21467476726232,195.39844085353982,336.05593114812376,16952164.505469467,0.0007602031863705668
LTFM,A6R,264,1151.1969696969697,1147.5961644447875,3.6008052521821172,-20.89484040423781,253.76767956337278,174.06392849983692,253.3121967808929,442.90706343890827,16940106.226021916,0.0007596624446584852
LTFM,G5L,396,895.7676767676768,892.9395855280358,2.828091239641027,-27.435905848812638,207.06308379435558,150.88538552664465,206.82081196955147,399.9287328185976,16938839.912442848,0.0007596056580683456
EGLL,415,311,1188.2636655948554,1210.6536817165875,-22.390016121732145,-33.142658797378544,231.5758162369367,176.84411960947924,232.28481709071596,434.0756318944523,16780389.47401975,0.0007525001036046553
EGLL,534,213,1622.1784037558687,1599.9644448764298,22.213958879438774,7.040993294453756,280.42290314672533,195.23987000829771,280.64439556718077,582.8625754564457,16776151.950576134,0.0007523100760230378
EDDF,V118,326,957.3466257668712,914.9869209966542,42.359704770216986,9.166613029420034,223.16517493158986,143.91191410908291,226.81329521540934,380.17546753849587,16770832.308990011,0.0007520715219149287
LSZH,A57,499,751.7134268537075,726.8833769233825,24.830049930324854,-1.7302999231200147,181.80396054259717,120.30228901212352,183.31113881242212,348.6304432964954,16767883.832740836,0.0007519393003901294
EHAM,C05,480,801.8625,786.6438573149841,15.218642685016041,9.601683713160241,186.31349392080867,116.62393428153128,186.74048018471524,348.63002750661576,16738563.331016652,0.0007506244512551109
LEMD,T25,361,1062.5595567867035,1056.9105403571984,5.649016429504892,-14.365081411364258,215.07756798212765,131.4501573645346,214.85374591487226,339.51866965461693,16664529.700248547,0.0007473044857138175
LEBL,UNKNOWN,251,806.9163346613545,800.0067465520574,6.90958810929719,-4.804398783209535,257.75499857972807,163.8510496112001,257.3338102750287,500.97831779347035,16621393.167576782,0.0007453700702251362
EGLL,552,194,1582.6701030927834,1611.6097602339903,-28.939657141206478,-48.70109543557112,291.34199423909746,196.79425377324995,292.0276267360003,468.52477749496717,16544346.146749774,0.0007419149721629298
EGLL,223,484,1090.9442148760331,1120.611184268528,-29.66696939249491,-35.266877212506415,182.2256489481032,143.0211879790886,184.43890148999046,353.73591061802097,16464570.857291853,0.000738337527570531
EHAM,H05,301,827.4152823920266,826.0805964837066,1.3346859083199567,-2.2056812410562543,233.92198255022146,122.50202677886095,233.5368985151909,333.2216072922056,16416384.373396467,0.0007361766519734681
LTFM,F8R,365,1061.5643835616438,1047.6413052778014,13.923078283842237,-4.972456850120238,211.86755163756226,148.62866617557805,212.03474033511515,411.96242273510103,16409936.85477759,0.000735887519326326
EDDF,C13,214,1052.6308411214952,1043.5653104597516,9.065530661743688,-27.893505894883788,277.24244479070956,149.9040617545478,276.7424477716012,434.73082332384377,16389485.833304122,0.0007349704133317702
EHAM,B31,475,757.5368421052632,752.4485374251128,5.0883046801503795,0.6893800250785489,185.44965620349618,128.5653133948422,185.3242091977003,358.4298602463985,16313904.694507664,0.000731581051311124
LTFM,A8L,304,1130.0361842105262,1119.519311067017,10.516873143509251,-4.950659081611548,231.63691032092885,169.37650033988945,231.49463053818127,461.9612396327271,16291288.24627475,0.0007305668388779272
EGLL,532,191,1569.2931937172775,1569.482727452339,-0.18953373506195792,-14.088044210727276,292.5166334115806,187.0871584730935,291.7499397036647,554.6695546188032,16257543.217564572,0.0007290535761708925
LSZH,A10,453,826.5011037527594,816.5815248567415,9.919578896018031,-7.034059086486877,189.27809239810023,120.78189959716617,189.32909914055395,306.46759322523,16238015.02496229,0.0007281778535317261
EGLL,526,204,1407.686274509804,1419.7157118962775,-12.029437386473555,-40.64259917589095,281.8670584405504,198.3925539150939,281.4325672803857,528.621797445815,16157675.144909877,0.0007245750904280075
EDDM,317,343,927.6938775510204,928.0564320251272,-0.3625544741067688,-11.943406574635901,217.09098161091498,138.9041954715216,216.7745946473645,363.6838615017952,16117990.13539351,0.0007227954551091221
LSZH,B37,477,851.9412997903564,839.7639118546772,12.177387935679178,-7.11693170529918,183.58432217329084,125.6608398764475,183.79563518748367,334.6277243610469,16113458.540163966,0.000722592240166763
EDDF,A1,442,615.8031674208145,596.1211952891176,19.681972131696778,-7.425871461539913,189.80039832954984,122.9934338411309,190.60448194628674,352.7230797096166,16057890.293801457,0.0007201003366737209
EGLL,544L,195,1432.3846153846155,1451.3730218792016,-18.98840649458607,-4.461028480587174,286.7419862634584,186.02572736662145,286.6354484087937,524.8982036843481,16021176.655479498,0.0007184539495809927
LTFM,F1R,376,890.4202127659574,907.6070114968552,-17.186798730897753,-33.848123868443736,205.93855724848098,154.82746950315445,206.38139699498672,425.52247089438345,16015073.665626468,0.000718180266988356
EDDM,255,290,869.6896551724138,870.5021739368622,-0.8125187644484303,-21.675214113935027,234.98108618103095,141.8856005135729,234.5770037051247,401.5040640821018,15957647.493509486,0.0007156050466375678
LTFM,A7L,298,1145.244966442953,1143.1742148922144,2.0707515507386893,-14.385441228071954,231.6589305526287,173.5912643004796,231.2791848349034,457.23389274104744,15940038.278693426,0.0007148153786746163
LIRF,509,126,1071.0396825396826,1053.9441997832873,17.095482756395153,-34.187865900264626,355.9826491660809,216.594201771983,354.979096302482,634.3187446229938,15877280.010277575,0.0007120010456963447
EDDM,110,318,1039.0440251572327,1043.2571913955073,-4.21316623827447,-19.599330862458373,223.4242304700966,148.9895089515506,223.11244132031015,498.79865340637235,15829773.348067014,0.0007098706560358003
LFPG,K09,186,1188.1774193548388,1174.9065025751133,13.270916779725427,-22.345660971546238,292.2074219881659,195.40686298592385,291.7228729517909,650.2698756963844,15829015.636203896,0.0007098366771906501
EGLL,303R,206,1270.2815533980583,1258.9878835941538,11.293669803904596,-8.26027648450281,277.4874030367687,182.1021173154179,277.04335944362026,505.9006232223892,15811122.740432238,0.0007090342878335493
LTFM,G11R,417,996.4508393285372,1000.211223654259,-3.760384325721814,-31.863253664559466,194.61401256616233,140.7850602360317,194.4168921806442,374.8244911978793,15761735.96148016,0.0007068195861822152
EDDF,A21,455,819.1428571428571,803.8474132874683,15.295443855388898,8.40223938899885,185.57808943885914,126.23510043596966,186.00399800301187,366.10740708254997,15741856.709262524,0.0007059281206190045
LFPG,E30,224,1149.7723214285713,1140.6868653931533,9.085456035418026,-17.418392514300194,265.31694515495195,191.51950969986552,264.87992009608735,501.0160412677213,15716147.343704557,0.0007047752093426641
EDDF,B22,272,951.75,952.9894677067953,-1.23946770679515,-22.245259397148573,240.61979131150323,136.70555841218243,240.18026643221106,345.94576281002725,15690744.424297826,0.0007036360403433377
LEBL,228,490,805.9224489795919,801.7274606371244,4.194988342467421,-4.477112027371334,179.02678843486387,122.96414912208074,178.89320706822136,382.9148245177109,15681361.972225226,0.0007032152934847724
LTFM,G5R,389,925.1362467866323,925.9104544797282,-0.774207693095943,-19.138199481047423,200.90495376616107,151.5243026269244,200.64804866450407,408.7323320449995,15660999.739387672,0.0007023021691294882
EDDF,V95,231,1118.7229437229437,1094.9450043828722,23.777939340071548,-7.046927375026144,259.7394376752386,152.8694183363458,260.2650791861737,374.55100158889815,15647457.543514395,0.0007016948826410874
LTFM,A11,176,1285.653409090909,1374.8653306499125,-89.2119215590035,-92.91253503621851,285.1499411776697,216.57014578298546,298.0054772774638,597.7714159680079,15630078.549776945,0.0007009155387165483
LFPG,E24,231,1191.1904761904761,1144.2883034636004,46.902172726875754,16.49135820621757,256.1883039240743,187.40868462802982,259.9002457223102,520.192426954617,15603619.814825479,0.0006997290227049235
EDDF,A26,457,817.9168490153173,824.3757326323116,-6.458883616994289,-18.688002252538467,184.65027438596388,115.07845214816928,184.56119120118427,288.67744376310515,15566714.817003243,0.0006980740542831381
LFPG,J31,242,891.301652892562,891.8706782860747,-0.5690253935127786,-41.68975824008339,254.0190863841395,156.34657141062715,253.49434890914415,413.51402652252807,15550771.152786762,0.0006973590763028406
EDDM,318,302,1007.1059602649007,983.2454735628615,23.86048670203884,4.540243823940955,225.9560143731465,158.66526641273413,226.83999483254118,415.5943148839857,15539827.743199445,0.0006968683298359011
LFPG,K71,179,1111.0391061452515,1093.9769224321496,17.062183713101646,-12.580456483885996,293.8426961704454,186.19969470203804,293.51708998944656,470.6664696564391,15421258.498741241,0.000691551208390224
LTFM,B18R,267,1165.5767790262173,1176.3544478454485,-10.777668819231236,-25.205806367888954,240.40348936484617,173.17758054485512,240.19479495401535,469.39960567850613,15404175.052641395,0.0006907851180095471
LFPG,Q14,237,1008.7088607594936,1003.8049780949418,4.903882664551882,7.385447535473986,255.1110798319151,173.3936555186361,254.61952977918648,463.936264235333,15364971.871958844,0.0006890270898320173
EHAM,C09,448,813.2366071428571,806.3533980030151,6.883209139842094,12.002772792667201,185.12641804956408,123.58552118929467,185.04774977070613,359.7970460941656,15340716.023450438,0.0006879393601017953
EGLL,557,204,1642.078431372549,1655.0426553574541,-12.964223984905228,-25.852326469135164,274.5393095534346,199.2566250948138,274.17227034567003,615.481980304544,15334768.500605829,0.0006876726492746308
EDDM,217,444,790.6711711711712,757.4858625098716,33.18530866129951,14.555395238286621,182.80109667857263,121.98178053639411,185.58621676703297,331.28572891985505,15292356.271131665,0.0006857707144522701
LTFM,A10R,282,1183.7695035460993,1205.0341155432916,-21.264611997192198,-42.39006021758058,232.07547911253644,173.8042702851093,232.637534090466,441.1039319000214,15261902.679489348,0.0006844050530114879
EGLL,231,248,1281.4314516129032,1304.8627389692442,-23.43128735634104,-29.220757659234437,247.17598361325588,163.2627751784851,247.78748434336654,407.3502382990539,15226862.074509101,0.0006828336914576437
LSZH,E47,231,943.047619047619,933.2046166013135,9.843002446305293,-33.07409693593843,256.86203687945147,176.31052260940032,256.49438820482806,475.69604415759005,15197344.742711447,0.0006815100156710801
EDDM,111,370,1018.5081081081081,1003.2592026498405,15.248905458267524,-17.31229234092814,202.35820313673327,137.4614740605199,202.65907072578432,462.6282674107653,15196158.610552229,0.0006814568247380518
LEBL,110,364,1209.5604395604396,1220.8172291240232,-11.25678956358367,-29.795277280261246,204.19866910332456,145.09895148171628,204.22844883129247,384.45822667799564,15182170.389581047,0.0006808295366917072
LIRF,223,112,893.4732142857143,946.9676108720608,-53.494396586346674,-63.26584747258579,365.64723573183977,247.68778406778577,367.92094287436163,729.2467444408358,15160971.863022637,0.000679878909564955
LFPG,F10,316,992.6613924050633,1000.685286730326,-8.023894325262527,-35.73703204693686,219.21789714519554,150.62142472966275,219.01778882137836,384.03617549601637,15158138.215185063,0.0006797518374076219
EDDF,C6,159,962.3459119496855,954.9785019037286,7.367410045957001,-46.532078536998824,309.59740053985,168.12031726481138,308.71021282324114,389.9311964665253,15153017.284717966,0.0006795221943047006
LTFM,G9R,410,942.0487804878048,929.0182598577046,13.030520630100394,-2.0002393665561726,191.8961607108802,135.48906696230185,192.10444033495176,373.11016051346434,15130687.558526069,0.0006785208396401452
LTFM,G7L,403,882.0570719602978,884.1782677516985,-2.121195791400723,-22.33785685334476,193.89602547523026,140.22001473161723,193.66692713572056,358.102117619368,15115272.102475572,0.000677829548636854
EHAM,G08,227,884.6651982378854,893.5853152111993,-8.920116973313728,2.923741276932901,258.3490968842172,147.66355934690722,257.93370618988456,447.4796805576368,15102263.871068882,0.0006772462072611128
EHAM,C11,445,759.7595505617977,747.8537126061436,11.905837955654238,6.006713199725198,184.0217850722349,123.5859552655042,184.20007449275042,401.54313356034794,15098702.012194987,0.0006770864791942655
LTFM,201,97,1089.8865979381444,1036.9552416442532,52.9313562938911,25.22815706790334,392.9234930459149,237.62058769488888,394.460342768648,571.0395659273911,15093099.31566445,0.0006768352317648644
EDDM,208,408,764.2549019607843,719.4331911454481,44.82171081533631,14.336647661745644,187.16770257379628,126.94473830173249,192.23650152232355,411.3763382216962,15077587.987157263,0.0006761396414553084
EDDF,A13,475,804.0252631578948,825.8119113494284,-21.786648191533665,-32.97416066602955,176.9837165873336,123.14212831614083,178.13464099349943,339.66609775665773,15072676.40289439,0.000675919386277537
LSZH,A15,549,731.0783242258652,710.5759895021027,20.50233472376236,-5.137648045969854,164.50647914802073,112.83933742465437,165.6304122288508,316.286105553612,15060954.966849376,0.0006753937499773829
LSZH,A04,484,818.5640495867768,812.1803939982839,6.383655588492918,-20.413037780518493,176.4007820899206,116.92775700135093,176.33404427634522,331.1620046780298,15049348.462692408,0.0006748732676849946
LTFM,G6L,381,908.3700787401575,910.0633920403665,-1.6933133002089777,-23.399032930040562,198.94165817822244,143.86997261098043,198.6876241041546,455.1927341086341,15040650.121390613,0.0006744831991028008
LFPG,F68,386,986.0051813471503,969.0506122690065,16.954569078143773,-2.7253627556390256,196.63101202010742,132.90885613739556,197.10668972049987,376.7400423053675,14996504.193173338,0.000672503518261146
EGLL,566,191,1592.738219895288,1575.8709979551334,16.86722194015457,-24.396372263110152,280.1534745986084,188.5120195188883,279.9277606816812,636.3633293536185,14966674.279249772,0.0006711658250358037
EHAM,D43,380,890.1026315789474,881.31300120664,8.789630372307364,-1.8074671482588087,198.2035533802561,127.39058207018128,198.13764286602256,377.5276845139124,14918239.697791329,0.0006689938237469209
LEMD,T13,395,1175.2708860759494,1201.300027913206,-26.029141837256546,-49.014129860031744,192.310050466431,131.03216095550988,193.82219556435422,350.17794992175357,14838982.179887775,0.0006654395981119193
LFPG,F15,155,1363.3225806451612,1359.1829183042946,4.139662340866436,-37.996534603067744,310.03450910678885,198.85031029264454,309.0605047515351,454.93414613374927,14805351.317577416,0.0006639314550850819
EDDF,A16,439,817.7722095671982,830.0142007542704,-12.241991187072246,-27.776940113948967,183.20773945209623,122.90614315364017,183.40797177862117,324.4803781078859,14767294.525144953,0.000662224835563966
LFPG,B14,260,1031.0653846153846,1046.3545984708862,-15.289213855501592,-33.05834471749097,238.25013135057327,168.2307512115781,238.28253279878822,470.3766787758881,14762427.013621451,0.0006620065567849542
EDDF,V328,106,1244.2641509433963,1190.9188542569989,53.345296686397255,19.69800154260281,371.051051724797,189.10090380007756,373.1296641624418,405.9836001066407,14757929.10546552,0.0006618048525063627
LSZH,A13,547,713.1919561243144,694.6675746961355,18.524381428179023,-2.2811767961145506,163.05877163388504,113.6550116895884,163.9594720321556,335.9172103849785,14704841.532577578,0.0006594241923816292
LEBL,254,352,770.0085227272727,778.2711345424115,-8.26261181513854,-32.51826796969283,204.2024253838655,134.30777167971962,204.07949252215946,387.83416043476905,14660250.622371953,0.0006574245567592552
LTFM,K17,126,894.7619047619048,888.845860879245,5.916043882659856,-7.001016913938827,342.3411674533844,227.33929016650416,341.0312827566124,702.8797916142835,14654094.313146187,0.000657148483111657
LFPG,K17,176,1220.596590909091,1212.5573854197667,8.039205489324207,-35.5992512762345,289.15555463456093,200.2864569605252,288.44497130563906,552.5039365192276,14643288.258985925,0.0006566638962140916
LFPG,Q16,240,942.9416666666667,975.613707094452,-32.67204042778539,-15.740511644301137,245.2059899134231,149.75946572910064,246.8661880633528,438.8991657532313,14626299.554143362,0.0006559020544121518
EHAM,D02,373,873.254691689008,864.7499001968703,8.5047914921378,-6.781445445199097,198.07353640408314,128.8512775367282,197.99059234970136,334.65640829454173,14621702.447801637,0.0006556959016882365
LTFM,B6L,294,1173.0646258503402,1177.9643885058967,-4.899762655556711,-18.548709743258087,223.10766739166158,167.1048995232415,222.781797490124,477.5548681070653,14591728.412121605,0.0006543517454641157
LEMD,556,262,907.7519083969465,897.569827544867,10.182080852079467,-20.650113194410096,235.94659196006768,132.2966759087615,235.71589908298714,321.30531899412523,14557240.091091257,0.0006528051505421881
EDDM,219,284,897.2218309859155,881.2562181157567,15.965612870158802,-24.824436615543107,226.14975599668793,142.2920970484406,226.31511093658742,354.67053085519433,14546062.360460121,0.0006523038961779186
LFPG,U10,202,1110.9158415841584,1062.8828845854127,48.03295699874571,10.242297681198522,264.21000250174876,171.9428988048242,267.89645675390113,531.2244819409358,14497239.33134155,0.0006501144753348029
LFPG,F04,391,993.230179028133,1001.0473111607967,-7.817132132663677,-26.61526650487383,192.43609843005126,137.93601350779423,192.3487702752393,377.6306566407268,14466237.32572114,0.0006487242208071931
EDDF,A34,443,797.471783295711,786.0669074851972,11.40487581051386,-10.431669400103601,180.41012657380196,113.58111266532431,180.56692277301423,311.06762171101485,14443755.224674046,0.0006477160330417434
EGLL,565,173,1590.5722543352601,1611.7337868416225,-21.161532506362253,-19.351187819191182,288.50718971524844,189.8934346896033,288.4494300980028,516.707908915851,14394131.754228227,0.0006454907171925782
LFPG,E26,236,1140.0677966101696,1141.6964940409966,-1.6286974308271458,-29.686878377239623,247.19894886449944,179.73307551135264,246.68004307532863,490.3057426144919,14360846.301788453,0.0006439980637325237
LEMD,T12,359,1192.7771587743732,1221.9378485045572,-29.16068973018401,-35.41201929256931,198.00836635056146,136.54860363313648,199.87107444281224,325.0173725484275,14341492.257213784,0.0006431301505908082
EDDM,117,402,871.6417910447761,850.9508630237061,20.69092802107012,11.002560451883141,187.84205992702314,129.5271948779851,188.7458111985044,389.01592322453286,14321242.460482555,0.0006422220683224069
LEBL,285,175,989.2171428571429,983.4494244765518,5.767718380591052,-41.00132424615413,286.4253997787949,167.8768690124007,285.664101727582,517.0273561016173,14280696.327769605,0.0006404038167785735
LSZH,E62,335,804.0089552238805,795.3453358764065,8.663619347474157,-3.179414421811998,206.59266765327442,124.18474794340348,206.46593922521615,312.23366852613367,14280441.660150468,0.0006403923964590344
LFPG,X04,366,798.1065573770492,780.7913277623398,17.315229614709263,-0.45786232621475165,196.99872820007513,131.37174083455753,197.48995402051005,375.38053369444293,14274835.189682482,0.0006401409797911109
LTFM,F13L,281,944.9893238434164,955.1331388397098,-10.143814996293427,-38.50739788903445,225.55335745180702,163.00827700909224,225.38004935840473,470.0906751036115,14273722.828311943,0.0006400910970367282
LSZH,B33,482,848.8547717842324,846.7956576241401,2.0591141600923355,-22.246301298148012,172.1981078502333,122.42269776108404,172.0317099704699,315.17669154016744,14264746.251445385,0.000639688551253595
EGLL,554,203,1608.6305418719212,1611.3122007876245,-2.681658915703426,-20.47461794806577,265.71384349201253,178.52543102677944,265.07213304631466,489.3690939798881,14263436.850697797,0.0006396298324616537
EDDM,201,259,929.972972972973,914.5544809437249,15.418492029248087,-31.83135465278974,234.4290009307515,146.7018232779467,234.4834692525212,446.7118251268652,14240466.814348795,0.0006385997637162775
LIRF,607,205,1263.9365853658537,1269.520430235751,-5.583844869897337,-11.74614735164937,264.0044602145181,168.746868089879,263.41894837125176,615.5816702747966,14224856.18400832,0.0006378997203134275
LTFM,G2R,375,882.7973333333333,884.6933066788687,-1.8959733455354217,-29.587772230118958,194.85491094446894,141.66674182309097,194.60416714599435,379.2426466955674,14201543.20146979,0.0006368542724826284
LFPG,W08,71,1377.605633802817,1301.660101625398,75.94553217741898,23.348151166379694,443.50885033604357,214.46995286352558,446.8751506135146,688.3095748368968,14178515.416745447,0.0006358216140680141
LSZH,B45,383,837.4151436031332,813.9090972285064,23.50604637462675,-2.2763862029626125,191.1003551813825,132.2550545074227,192.29282148437645,341.1544232679,14162010.681463726,0.0006350814754062332
EGLL,325,257,1459.4357976653696,1508.4714857931651,-49.03568812779547,-30.654736580896042,229.8239792556226,171.93279685899142,234.55924307348764,460.3366460599799,14139635.897380315,0.0006340781001647367
EDDF,A23,307,913.9381107491856,906.736079606093,7.2020311430928725,-21.058319755042135,214.64087485238852,143.55237275522512,214.41200285076243,397.2699416683798,14113559.638707934,0.00063290873592662
EHAM,D04,369,854.1246612466125,855.911543477258,-1.7868822306455217,6.064721023272227,195.79142775610305,132.72947267360607,195.53411258546353,356.2522728828095,14108194.409111766,0.0006326681374689246
EDDF,A24,458,835.8755458515284,842.1832407661688,-6.307694914640338,-20.61455451019225,175.0397090062682,117.64388647512679,174.96225188066964,324.22254906967976,14020199.629084937,0.0006287220978856732
LEMD,T23,345,1089.4724637681159,1084.7506631934295,4.721800574686268,-13.614913598964677,201.0493510021842,140.84221896559703,200.81328412118305,367.0595078037385,13912461.402439568,0.0006238906828080706
EGLL,545,72,1777.9583333333333,1840.1278770602455,-62.16954372691217,-68.95102866209209,437.9250175289789,251.0372588827793,439.29464525943314,752.6612369425559,13894544.545460006,0.0006230872189341084
LFPG,L27,123,1391.0731707317073,1313.1222289390435,77.95094179266407,-20.46614419253183,327.200031992306,224.8998481902112,335.0608972838637,728.3441954065622,13808694.001306146,0.0006192373355049832
EDDM,210,446,758.5336322869955,717.1109071630585,41.42272512393683,23.853056016286132,171.1988500356035,119.12012624540708,175.9521896989693,343.83230016966365,13807791.184698489,0.0006191968495799187
EHAM,G04,275,964.1418181818182,943.9608078339213,20.1810103478968,17.118768632860565,223.49539866926253,141.5861090839597,223.99961905931212,371.86439520787616,13798353.06814716,0.0006187736065024142
LFPG,L71,127,1260.251968503937,1223.5336497682383,36.71831873569879,-23.498940897521834,328.7633255466014,231.51963228109662,329.5185785508345,584.5740000745355,13789976.688490637,0.000618397975974343
EDDF,B41,421,935.7173396674584,934.6905331509541,1.0268065165042408,-17.17313403372225,181.16080128035887,129.8723345707325,180.94843138978575,336.02836338406496,13784522.960240506,0.000618153408881332
LEMD,T15,392,1148.938775510204,1161.6294656285163,-12.690690118312357,-32.37373751252835,186.7976379424204,131.13986728914693,186.99036737048925,325.3507803005764,13706435.815825406,0.0006146516674972282
LFPG,I16,53,1265.7358490566037,1211.890935634548,53.84491342205581,24.53832295357938,510.4436414134693,303.0596956823292,508.4642532892132,788.5078758289613,13702402.534266729,0.0006144707989425698
LEBL,250,244,797.5491803278688,787.2873252890506,10.261855038818224,-23.17750396895957,237.0046593441813,146.81408521506273,236.74100690116848,390.3251826073755,13675298.261053301,0.0006132553344008908
LFPG,X06,157,772.3312101910828,751.3595989232414,20.971611267841496,-29.570695138842552,294.98066378622224,182.67402231894891,294.78665808724,496.1911123669486,13643170.284440208,0.0006118145868087452
EGLL,556,202,1634.8316831683169,1635.9274361390599,-1.0957529707434637,11.835478395760674,260.4564573821008,185.26499383559042,259.8132739699857,503.10518248213396,13635593.340862572,0.0006114748062073471
EGLL,329,283,1389.9116607773851,1426.9908454803974,-37.07918470301219,-45.14344038507102,216.30895571702976,164.7734096040398,219.08696015984023,445.2813045313746,13583744.199718475,0.000609149682339206
EDDM,119,410,884.9170731707317,868.0078526205283,16.90922055020343,-7.24576169057525,181.26156674112204,128.54672899981907,181.82832927750385,385.63580146439693,13555231.944417832,0.0006078710782221232
LFPG,K52,132,1248.5378787878788,1267.1471054548124,-18.609226666933424,-53.14860963830131,320.9123200222112,190.38562995957562,320.23559016465254,440.56167026002004,13536709.983469635,0.0006070404790543232
LEBL,248,244,778.7622950819672,770.8215731962524,7.940721885714848,-25.89769392634122,235.85930975041157,142.81188852035604,235.50940286687495,379.24358587446613,13533381.636645729,0.0006068912226062711
EDDF,V114,325,949.68,918.8262423085984,30.853757691401665,8.094167400571678,201.5035066806283,134.86905035824077,203.5452854279556,354.83658072738825,13464972.046483073,0.0006038234616484786
LFPG,U07,112,1164.2767857142858,1141.2639480938417,23.01283762044387,-10.795212692849304,346.79707033582133,205.8323988112507,346.0115249571858,573.4962490518775,13409085.245158087,0.0006013172728706618
EHAM,H02,482,835.5560165975104,842.6008992993779,-7.044882701867488,2.202963062502704,166.79778332109535,115.64356546273076,166.77352888776068,331.12357078139854,13406063.589960191,0.0006011817697076992
LFPG,E17,235,882.2936170212766,880.3306307495453,1.9629862717313413,-26.73001807032415,239.13371816948927,157.84369781623357,238.63245447974387,387.46771446089775,13382180.357791353,0.0006001107495916708
LFPG,A14,77,1279.2077922077922,1254.4501066628975,24.75768554489481,-83.37989984524938,418.5511649793229,238.20390451223818,416.5607876646522,621.0313677948186,13361262.51612425,0.0005991727095035042
EHAM,D16,399,855.8320802005013,864.1766436679061,-8.344563467404868,-6.31865067966487,183.0275276412416,111.4423339804575,182.9883876924482,327.7686275045203,13360415.26208241,0.0005991347152271942
EHAM,C16,427,731.3091334894614,726.630983503729,4.6781499857325715,6.084534377634782,176.8868965099782,113.20836426307974,176.7415711091732,342.04455320482515,13338447.923125323,0.0005981496114626649
LFPG,F20,280,924.8357142857143,929.6250855952169,-4.78937130950255,-29.561607885092883,218.4382180276934,151.60954365703657,218.1003932763871,415.80750405392564,13318978.833248122,0.0005972765392272221
EGLL,546L,151,1432.5165562913908,1419.9679777466615,12.548578544729107,4.7545448508856225,297.61325939975154,171.68258214600695,296.89145914978155,479.299551885259,13309825.315929048,0.0005968660587230828
LFPG,K32,136,1247.1838235294117,1284.1634980455287,-36.97967451611703,-65.78643046593243,311.53951415858165,211.12887152840696,312.58712667322067,570.1312297830432,13288656.799607532,0.0005959167773759627
EGLL,220,330,1086.821212121212,1097.4446149562648,-10.623402835052865,-22.423810110685736,200.6684850457332,152.72817399126154,200.64564240987409,354.8959016004535,13285362.35996345,0.0005957690414621253
LFPG,D12,319,1010.9341692789968,1024.7228419273579,-13.788672648361025,-9.47078241176655,203.89967214064427,148.040244968319,204.0462555394704,391.6044272815726,13281524.933497556,0.0005955969558369596
EDDM,224,301,874.8172757475083,846.756608136041,28.06066761146738,4.92005885798028,208.42216803500023,137.99994887980037,209.95924109778846,383.1421525057808,13268947.75963014,0.0005950329448136792
EGLL,564,201,1529.0696517412935,1567.4384483376055,-38.36879659631195,-39.493323070370934,254.67763475513223,191.29158158598983,256.92444834753564,472.8151273202559,13268044.603895789,0.0005949924436808109
EDDM,308,357,855.6386554621848,810.0073432536653,45.63131220851947,17.53865060390251,187.51198421327203,131.75365745617435,192.72901026532523,365.0808398061175,13260576.289033104,0.0005946575344275648
EGLL,305,187,1390.048128342246,1473.9622626809999,-83.91413433875402,-88.23966765602677,252.8424217504061,198.31693351656753,265.7611790992146,494.6716701627464,13207623.8071303,0.0005922829323255291
EGLL,336,112,1460.455357142857,1456.8805300177191,3.574827125137832,-3.5355040797702486,344.85241834886904,187.5752321936261,343.3280583198399,510.66781869039613,13201905.430523196,0.0005920264973365822
EHAM,C13,418,753.8468899521531,749.5663418834786,4.280548068674499,12.167415296254603,177.86317113101163,123.02571407208046,177.701851938503,372.74328339622554,13199582.340232182,0.0005919223206315434
LTFM,K10,131,839.3129770992366,816.9864996507331,22.326477448503457,-21.684608780762574,317.6028040424073,214.94178735040674,317.17503206662474,590.9639255768363,13178600.12660684,0.0005909813938460614
LFPG,M17,68,1630.1617647058824,1605.888342038321,24.273422667561114,-30.0089244979481,442.5905459672986,243.6676977660094,439.9942138272486,662.7737841576363,13164453.75769918,0.0005903470138106561
EHAM,B27,500,746.17,760.6383753570153,-14.468375357015208,-2.9538824686320595,161.62472229316205,112.96681843863787,162.1099615696104,323.1622376508153,13139819.820050277,0.000589242329043852
EHAM,D47,367,843.3024523160763,842.9294459338004,0.3730063822758525,-9.042851608371166,189.42069806425943,121.0011496016439,189.16282344596252,327.7661375039415,13132204.575075757,0.0005889008308538861
